1985-08-28,-20.5691210395
1985-09-14,-39.0030763947
1985-09-28,-38.3404849983
1986-04-14,-17.8317063665
1986-04-28,-17.891680673
1986-05-14,-28.0050231091
1986-05-28,-59.9774023333
1986-06-14,-34.9202103731
1986-06-28,-70.2623580328
1986-07-14,-61.7994153673
1986-07-28,-63.6476020317
1986-08-14,-59.541776775
1986-08-28,0.0
1986-09-14,-7.31210158878
1986-09-28,-34.0147614442
1987-04-14,-22.7955878274
1987-04-28,-52.7813829718
1987-05-14,-18.1229360096
1987-05-28,-22.6055463995
1987-06-14,-8.26879989394
1987-06-28,-17.0758729591
1987-07-14,-71.451560823
1987-07-28,-3.74764815987
1987-08-14,-40.9029671763
1987-08-28,-5.25625296959
1987-09-14,-6.99246468623
1987-09-28,-12.8746767854
1988-04-14,-38.8256242154
1988-04-28,-51.5824325687
1988-05-14,-44.1013124835
1988-05-28,-46.204086001
1988-06-14,-58.6660071352
1988-06-28,-56.6301942776
1988-07-14,-25.8528264544
1988-07-28,-13.8437265355
1988-08-14,-48.2067328169
1988-08-28,-18.3427825322
1988-09-14,0.0
1988-09-28,-0.18185497324
1989-04-14,-0.993329720816
1989-04-28,-14.7182435868
1989-05-14,-54.2204986809
1989-05-28,-79.800349838
1989-06-14,-60.6284777469
1989-06-28,-67.1685059524
1989-07-14,-60.1626245173
1989-07-28,-67.7157450091
1989-08-14,-58.1527136739
1989-08-28,-29.5309612156
1989-09-14,-29.4764505313
1989-09-28,-32.8379603904
1990-04-14,-33.0392414729
1990-04-28,-32.4903573742
1990-05-14,-51.5280106408
1990-05-28,-75.6404435313
1990-06-14,-33.8507768352
1990-06-28,-54.3682970736
1990-07-14,-51.2959748488
1990-07-28,-72.6455615432
1990-08-14,-83.3556046729
1990-08-28,-62.7046853745
1990-09-14,-27.5601790624
1990-09-28,-5.56607570945
1991-04-14,-46.1859340608
1991-04-28,-48.7149929189
1991-05-14,-34.2328807603
1991-05-28,-53.1464309825
1991-06-14,-45.3759690591
1991-06-28,-5.39339886139
1991-07-14,-10.9780436469
1991-07-28,-41.7373335559
1991-08-14,-64.2724585567
1991-08-28,-66.6398647177
1991-09-14,-65.7285214148
1991-09-28,-18.8690956548
1992-04-14,-33.9622295817
1992-04-28,-16.6091683563
1992-05-14,-24.3602443199
1992-05-28,-69.2970127055
1992-06-14,-42.4020448796
1992-06-28,-54.1107148712
1992-07-14,-17.414912012
1992-07-28,-41.6011462872
1992-08-14,0.0
1992-08-28,-8.10215664187
1992-09-14,-22.3079107854
1992-09-28,-33.4169094866
1993-04-14,-37.5232442277
1993-04-28,-40.7147209626
1993-05-14,-48.0688351382
1993-05-28,-10.1430832664
1993-06-14,-27.0577450863
1993-06-28,-48.8998665809
1993-07-14,-44.293269509
1993-07-28,-5.39339886139
1993-08-14,-30.3511042197
1993-08-28,-27.6850663205
1993-09-14,0.0
1993-09-28,0.0
1994-04-14,-11.113310888
1994-04-28,-35.1027965754
1994-05-14,-53.0603832259
1994-05-28,-24.2450852299
1994-06-14,-34.6750746772
1994-06-28,-67.4984115475
1994-07-14,-75.6371313981
1994-07-28,-49.5642735392
1994-08-14,-31.1324151711
1994-08-28,-43.073373382
1994-09-14,0.0
1994-09-28,-21.5005064977
1995-04-14,-39.0791436804
1995-04-28,-36.9480511031
1995-05-14,-55.8733535827
1995-05-28,-48.6043703874
1995-06-14,-24.0867550331
1995-06-28,-56.3496594239
1995-07-14,-16.4541376347
1995-07-28,-49.6706370861
1995-08-14,-78.0592920703
1995-08-28,-63.2776549151
1995-09-14,-13.247921995
1995-09-28,-0.18185497324
1996-04-14,-39.833371611
1996-04-28,-57.4662050189
1996-05-14,-35.868345697
1996-05-28,-14.1007860244
1996-06-14,-68.2451172918
1996-06-28,-62.3863943752
1996-07-14,-59.0461534706
1996-07-28,-62.5731635689
1996-08-14,-39.4455111346
1996-08-28,-12.5955383733
1996-09-14,-12.3054699407
1996-09-28,-32.1309397822
1997-04-14,-46.1939226989
1997-04-28,-23.8273784178
1997-05-14,-9.13312259503
1997-05-28,-32.117471179
1997-06-14,-23.1702698114
1997-06-28,-10.7527838736
1997-07-14,-51.9901563865
1997-07-28,-59.2773854843
1997-08-14,-73.3169573754
1997-08-28,-29.2943047089
1997-09-14,-41.3434162518
1997-09-28,-50.2919556853
1998-04-14,-13.1299207589
1998-04-28,-10.3328020862
1998-05-14,-55.1433958421
1998-05-28,-32.017829694
1998-06-14,0.0
1998-06-28,-29.5557566842
1998-07-14,-37.4448421952
1998-07-28,-55.1299379309
1998-08-14,-66.0700885092
1998-08-28,-18.5482149222
1998-09-14,0.0
1998-09-28,-31.8244988598
1999-04-14,-10.2171664409
1999-04-28,-23.4040684083
1999-05-14,-52.2015192455
1999-05-28,-61.4613704472
1999-06-14,-34.5747343977
1999-06-28,-45.5017066178
1999-07-14,-58.2378676731
1999-07-28,-69.68614161
1999-08-14,-20.949351622
1999-08-28,-31.3213254599
1999-09-14,-43.8316450125
1999-09-28,-9.14657123972
2000-04-14,-29.3675072704
2000-04-28,-7.48473312034
2000-05-14,-35.9597592374
2000-05-28,0.0
2000-06-14,-49.7506645747
2000-06-28,-49.9071873895
2000-07-14,-0.85331105318
2000-07-28,-25.2424128948
2000-08-14,-53.7109497383
2000-08-28,-52.6202064065
2000-09-14,-38.7269020977
2000-09-28,-21.905912177
2001-04-14,-5.8513067112
2001-04-28,-15.5469969774
2001-05-14,-48.1124936599
2001-05-28,-64.2488162901
2001-06-14,-69.7236273551
2001-06-28,-50.7839118472
2001-07-14,-31.1150353014
